generation,best,mean,min,std,best_of_run
1,403.2210000000124,175.91174200000347,20.039020000003106,121.67638068767783,403.2210000000124
2,403.2210000000129,330.27178666667436,201.29065500000462,86.15721411808732,403.2210000000129
3,403.221000000013,402.5048406666793,401.8200000000123,0.6803815127506566,403.221000000013
4,499.22100000001234,406.12514066667933,401.8200000000129,17.296037982203437,499.22100000001234
5,499.22100000001234,406.42100000001267,403.2210000000123,17.23252738283034,499.22100000001234
6,507.22256000001175,416.2410186666794,403.22100000001274,33.222316144936244,507.22256000001175
7,1063.120000000035,441.43765200001343,403.22100000001285,120.97721697104619,1063.120000000035
8,2379.8200000000024,585.1403196666762,403.2210000000129,474.16196827095274,2379.8200000000024
9,2379.8200000000024,628.7835580000103,403.2210000000129,476.3743697193299,2379.8200000000024
10,2379.8200000000024,672.936692833343,497.82000000001227,464.6275293828649,2379.8200000000024
11,2881.6791999999964,836.5199880000081,499.2210000000123,633.978530707591,2881.6791999999964
12,2881.6791999999964,959.8137461666714,499.22100000001245,639.1065891340402,2881.6791999999964
13,2881.6791999999964,1020.9901565000026,499.2210000000128,608.9747375197957,2881.6791999999964
14,2885.4905999999937,1300.3289298333343,499.2210000000128,750.5988726744433,2885.4905999999937
15,2885.4905999999937,1359.033140333334,508.3565600000119,731.853585081085,2885.4905999999937
16,2908.8804499999937,1507.7697786666683,855.8201749999998,757.2416466631643,2908.8804499999937
17,2908.8804499999937,1533.9973891666655,861.3991000000001,740.1600658504739,2908.8804499999937
18,2908.8804499999937,1533.9973891666655,861.3991000000001,740.1600658504739,2908.8804499999937
19,2910.7056999999922,1819.8659183333325,889.1998499999999,764.7532802140207,2910.7056999999922
20,2910.7056999999922,1869.599956666666,890.3400000000031,751.0038470349949,2910.7056999999922
21,3849.3997849999773,2185.7285338333268,894.8400000000003,777.5477751996812,3849.3997849999773
22,4209.759999999992,2384.561197166658,1139.320150000037,750.5393733609641,4209.759999999992
23,4209.759999999992,2609.1113471666627,1896.9016000000222,530.1108952349642,4209.759999999992
