generation,best,mean,min,std,best_of_run
1,499.22100000001257,126.80164050333767,-101.57062499999797,145.34957889957067,499.22100000001257
2,499.2210000000127,284.7807115000075,192.42000000000496,120.55896269535246,499.2210000000127
3,800.8264750000004,421.8603688333442,203.2200000000048,113.69824105795422,800.8264750000004
4,800.8264750000004,486.2849075000121,401.82000000001284,70.91464932132001,800.8264750000004
5,800.8264750000004,508.6682075000121,497.8200000000122,54.25676229454088,800.8264750000004
6,870.2765999999998,521.1768275000118,497.82000000001256,84.49970386123447,870.2765999999998
7,870.2765999999998,532.2211085000113,497.82000000001267,100.32134246762584,870.2765999999998
8,878.1273500000003,545.0381201666775,497.8200000000128,117.64172776143468,878.1273500000003
9,878.1273500000003,557.5143860000104,499.2210000000124,130.93724515264742,878.1273500000003
10,1992.9090499999572,608.2903766666745,499.22100000001245,288.1768103345396,1992.9090499999572
11,2381.2210000000046,752.516460333339,499.22100000001257,525.5562665261934,2381.2210000000046
12,2381.2210000000046,788.4778853333381,499.22100000001257,527.3056094750186,2381.2210000000046
13,2381.2210000000046,826.6089395000037,499.2210000000127,517.8758827073663,2381.2210000000046
14,2782.6599999999885,1099.8797838333337,499.2447500000126,615.0441481802683,2782.6599999999885
15,5982.248919999972,1535.522206999997,852.6391100000001,1060.1043030477003,5982.248919999972
16,5982.248919999972,1556.5816633333318,856.6371,1052.5205833442562,5982.248919999972
17,5982.248919999972,1793.2393331666613,867.4227500000004,1087.3707301892166,5982.248919999972
18,5982.248919999972,1947.8643548333303,879.2910000000003,1049.6139745508492,5982.248919999972
19,5982.248919999972,2027.4657931666648,1014.3523100000333,1036.5763182813557,5982.248919999972
20,5982.248919999972,2117.33330616666,1038.2200000000403,987.4268319219583,5982.248919999972
21,5982.248919999972,2179.044374499992,1046.0200000000377,975.8405100923598,5982.248919999972
22,5982.248919999972,2479.272473333313,1224.0289999999995,934.3172239579076,5982.248919999972
23,5982.248919999972,2631.064323333311,1481.5369000000321,862.3302718604435,5982.248919999972
24,5982.248919999972,2761.961074999975,1962.7155499999742,838.6285198493488,5982.248919999972
25,5982.248919999972,2771.08963666664,1992.9090499999572,831.3377524725638,5982.248919999972
26,5982.248919999972,2801.1397633333077,2012.1314499999446,818.8656187410625,5982.248919999972
27,5982.248919999972,2831.551913333309,2012.8974999999432,805.8362677148216,5982.248919999972
28,5982.248919999972,2964.5052916666473,2226.519999999915,823.773728151994,5982.248919999972
29,5982.248919999972,3079.756895999989,2236.5723999999177,833.1778296549679,5982.248919999972
30,5982.248919999972,3145.569190999991,2243.319999999921,841.6516809949399,5982.248919999972
31,5982.248919999972,3150.165890999994,2379.8200000000033,837.0756084637001,5982.248919999972
32,5982.248919999972,3295.269973666659,2381.2210000000036,843.792520946228,5982.248919999972
33,5982.248919999972,3342.521880333325,2747.2435999999852,803.7635285108652,5982.248919999972
34,5982.248919999972,3342.521880333325,2747.2435999999852,803.7635285108652,5982.248919999972
35,5982.248919999972,3352.3998969999916,2778.4966999999883,797.3161101955379,5982.248919999972
