gen,best,mean,std,best_of_run
1,403.221000000013,-5.3309183737455434,211.34450881751064,403.221000000013
2,403.221000000013,90.46116278125479,191.15524508064422,403.221000000013
3,403.221000000013,158.45543896875543,151.70685078445484,403.221000000013
4,403.221000000013,191.7548920625058,131.2468920016498,403.221000000013
5,403.221000000013,220.8030322750063,115.13794103693718,403.221000000013
6,403.221000000013,259.33504331250697,105.10002411284881,403.221000000013
7,403.221000000013,281.7481385625075,100.49417545550357,403.221000000013
8,403.221000000013,292.9145865625076,98.10363004010686,403.221000000013
9,403.221000000013,304.06724231250786,96.27231335981138,403.221000000013
10,403.221000000013,322.7926654375083,92.81808979058606,403.221000000013
11,403.221000000013,339.27704525000894,86.55437248322363,403.221000000013
12,403.221000000013,349.7668036875095,78.02923021501229,403.221000000013
13,403.221000000013,368.22244756251035,62.543971781615895,403.221000000013
14,403.221000000013,386.7636566250115,37.165487385217396,403.221000000013
15,403.221000000013,393.0984949375118,27.062096925234577,403.221000000013
16,403.221000000013,401.2340227500124,7.465949295117176,403.221000000013
17,403.2210000000131,402.61309550001255,0.6834432242415628,403.2210000000131
18,403.2210000000131,402.70242518751263,0.6635855634206452,403.2210000000131
19,403.2210000000131,402.7899876875126,0.6331026457953521,403.2210000000131
20,403.2210000000131,402.91257518751263,0.5654375484295383,403.2210000000131
21,403.2210000000131,402.98262518751267,0.5097870976253281,403.2210000000131
22,403.2210000000131,403.07018768751266,0.4138671526445437,403.2210000000131
23,403.2210000000131,403.1557351875126,0.26935709392630514,403.2210000000131
24,403.2210000000131,403.2210000000126,2.315104817646235e-13,403.2210000000131
25,403.2210000000131,403.2210000000127,1.944344077911304e-13,403.2210000000131
26,403.2210000000131,403.2210000000127,1.886353800960605e-13,403.2210000000131
27,497.82000000001267,404.47015750001276,10.519378863064755,497.82000000001267
28,497.82000000001267,404.47015750001276,10.519378863064754,497.82000000001267
29,894.44,410.6103950000126,55.44200476327332,894.44
30,894.44,410.6103950000126,55.44200476327332,894.44
