gen,best,mean,std,best_of_run
1,403.221000000013,26.81629377000463,206.7756475929074,403.221000000013
2,403.2210000000131,235.16594504000764,155.2775328041831,403.2210000000131
3,403.2210000000131,327.7716834000098,95.7491253934793,403.2210000000131
4,403.2210000000131,402.4965000000129,0.6888397854362569,403.2210000000131
5,403.2210000000131,402.8607600000128,0.5994158676577546,403.2210000000131
6,403.22100000001313,403.22100000001285,2.0097183471152322e-13,403.22100000001313
7,431.65400000001216,403.78966000001293,3.980619999999889,431.65400000001216
8,445.1709500000129,405.16863900001294,7.883546043864226,445.1709500000129
9,445.1709500000129,405.168639000013,7.8835460438642215,445.1709500000129
10,445.1709500000129,405.168639000013,7.88354604386422,445.1709500000129
11,454.02000000001135,406.2405342000129,10.420801438211335,454.02000000001135
12,476.5953550000127,408.45049190001293,15.020058351882914,476.5953550000127
13,476.5953550000127,409.2733289000129,15.816829320088395,476.5953550000127
14,894.7199999999998,419.93597490001264,69.81048891351858,894.7199999999998
15,894.7199999999998,432.2254106000124,96.64407468526787,894.7199999999998
16,2880.945299999996,491.6114766000118,360.532674044223,2880.945299999996
17,2880.945299999996,529.30331060001,427.96686064886666,2880.945299999996
18,2880.945299999996,551.7432279000094,431.58262537933615,2880.945299999996
19,2903.1207999999956,689.6563062000045,588.5939903312777,2903.1207999999956
20,3848.3799999999756,856.5554930999983,749.3513246264446,3848.3799999999756
21,3848.3799999999756,962.5869313999941,747.3078933048614,3848.3799999999756
22,3848.3799999999756,1002.6261943999916,732.1434179046402,3848.3799999999756
23,3848.3799999999756,1095.1548886999904,744.714823962729,3848.3799999999756
24,3848.3799999999756,1134.050324699989,722.3072614749595,3848.3799999999756
25,4542.099999999966,1367.2926926999842,891.9234638103522,4542.099999999966
26,4542.099999999966,1404.0525953999834,890.4079384591761,4542.099999999966
27,4542.099999999966,1482.0804343999826,974.3988679278287,4542.099999999966
28,4542.099999999966,1616.455661799979,1000.1804624807423,4542.099999999966
29,4542.099999999966,1748.4501156999786,1066.3641703251974,4542.099999999966
30,4542.099999999966,1874.8113167999766,1068.55897570916,4542.099999999966
