gen,best,mean,std,best_of_run
1,403.221000000013,107.49551101667278,231.7601176324658,403.221000000013
2,403.221000000013,346.3039328333441,99.98038738983225,403.221000000013
3,497.95377500001246,405.8183591666794,17.122562144706958,497.95377500001246
4,497.95377500001246,405.9167041666794,17.10314627156608,497.95377500001246
5,497.95377500001246,406.01010416667935,17.084334282852563,497.95377500001246
6,497.95377500001246,406.2654741666794,17.029548212335765,497.95377500001246
7,499.22100000001257,418.33066016667937,33.97093494600778,499.22100000001257
8,499.22100000001257,418.3306601666794,33.970934946007745,499.22100000001257
9,499.22100000001257,424.6839601666794,39.078979247699365,499.22100000001257
10,499.22100000001257,428.90497900001276,40.75351613902384,499.22100000001257
11,499.2210000000128,443.52006100001273,44.8538401430481,499.2210000000128
12,499.2210000000128,454.3230616666793,43.86726118872756,499.2210000000128
13,894.6800000000003,480.21162833334546,86.9658753135698,894.6800000000003
14,894.6800000000003,504.15370333334505,98.3392414593399,894.6800000000003
15,894.6800000000003,515.9273350000117,91.32769426678718,894.6800000000003
16,4748.500999999934,689.9272010000082,764.3988190160937,4748.500999999934
17,4748.500999999934,859.2434743333403,928.0385829601946,4748.500999999934
18,4748.500999999934,977.6138143333379,983.7907194744431,4748.500999999934
19,4748.500999999934,1243.2046061666688,1106.7189579469891,4748.500999999934
20,4748.500999999934,1431.234179499999,1181.3821236921012,4748.500999999934
21,4748.500999999934,1670.4822671666623,1204.6739284555051,4748.500999999934
22,4748.500999999934,1894.822038499993,1228.5661843328423,4748.500999999934
23,4748.500999999934,2063.2214431666575,1285.229449878127,4748.500999999934
24,4748.500999999934,2234.8833164999855,1220.9582304360667,4748.500999999934
25,4748.500999999934,2486.785499166648,1128.3982963124913,4748.500999999934
26,4768.100999999936,2874.8649324999806,986.5989602794118,4768.100999999936
27,4768.100999999936,2991.0027946666464,840.6657741126369,4768.100999999936
28,4768.100999999936,2991.0027946666464,840.6657741126369,4768.100999999936
29,4768.100999999936,3074.544696333321,754.5195696319972,4768.100999999936
30,4768.100999999936,3177.467221333328,774.9544985247202,4768.100999999936
