gen,best,mean,std,best_of_run
1,403.221000000013,64.39778959375444,190.75810055129497,403.221000000013
2,403.221000000013,171.9877157500054,137.17546449508555,403.221000000013
3,499.22100000001257,258.439966812507,104.11404918262029,499.22100000001257
4,499.22100000001257,306.16795725000856,99.67494656448321,499.22100000001257
5,499.22100000001257,336.1154091875096,94.35063339762775,499.22100000001257
6,499.22100000001257,375.69415712501086,65.71619621744678,499.22100000001257
7,499.22100000001257,407.2537993125126,21.079712401443953,499.22100000001257
8,499.22100000001257,408.6849898125127,23.323473554161485,499.22100000001257
9,499.2210000000127,412.49692075001275,28.746703131745186,499.2210000000127
10,499.2210000000128,413.9245832500127,30.211421634090456,499.2210000000128
11,499.2210000000128,418.7982937500127,35.184034232757206,499.2210000000128
12,499.2210000000128,422.3632687500127,38.11910495530282,499.2210000000128
13,499.2210000000128,427.11073125001275,41.2257172324617,499.2210000000128
14,499.2210000000128,430.6757062500128,43.0748464336128,499.2210000000128
15,499.2210000000128,437.8056562500127,45.726943727658515,499.2210000000128
16,499.2210000000129,446.10058125001285,47.273313322663974,499.2210000000129
17,499.2210000000129,459.1970925000128,46.771517356262635,499.2210000000129
18,499.2210000000129,475.92752187501276,40.42522355462199,499.2210000000129
19,499.2210000000129,485.8879205625126,31.844156901231113,499.2210000000129
20,499.2210000000129,498.5713531250126,0.6937659534806623,499.2210000000129
21,499.2210000000129,498.7815031250126,0.6448058678946637,499.2210000000129
22,499.2210000000129,499.0091656250126,0.4950789285301372,499.2210000000129
23,499.2210000000129,499.2210000000126,2.2234425177439273e-13,499.2210000000129
24,499.221000000013,499.22100000001285,1.0841308223212225e-13,499.221000000013
25,499.221000000013,499.2210000000129,8.063955737674807e-14,499.221000000013
26,499.221000000013,499.2210000000129,6.87429441225494e-14,499.221000000013
27,499.221000000013,499.2210000000129,5.893651107648941e-14,499.221000000013
28,499.221000000013,499.2210000000129,4.4030722917880405e-14,499.221000000013
29,499.221000000013,499.2210000000129,3.3023042188410304e-14,499.221000000013
30,499.221000000013,499.2210000000129,2.912358572177595e-14,499.221000000013
