gen,best,mean,std,best_of_run
1,403.221000000013,-2.465343442495866,207.88587638664248,403.221000000013
2,403.221000000013,89.1618064812545,178.02542598613775,403.221000000013
3,403.221000000013,136.18949998125498,158.09643713779548,403.221000000013
4,403.221000000013,199.81094320000602,130.31629515015302,403.221000000013
5,403.221000000013,228.76696027500657,111.3947305340523,403.221000000013
6,403.221000000013,263.75644568750727,101.85761928768913,403.221000000013
7,403.221000000013,295.7056561250082,99.97095862601016,403.221000000013
8,403.221000000013,314.27877862500884,97.87186950839389,403.221000000013
9,403.221000000013,347.71604737501,86.23825086023817,403.221000000013
10,403.221000000013,383.1573005000117,53.71022026123459,403.221000000013
11,403.221000000013,400.09273375001237,10.95653878363497,403.221000000013
12,403.221000000013,402.47957637501264,0.6997120192930455,403.221000000013
13,403.221000000013,402.5897528750127,0.6914169267890774,403.221000000013
14,403.2210000000131,402.6598028750127,0.6807701788143584,403.2210000000131
15,403.2210000000131,402.81741537501273,0.6282472343232218,403.2210000000131
16,403.2210000000131,402.94000287501274,0.5539590826161286,403.2210000000131
17,403.2210000000131,403.1151278750127,0.3595427896915629,403.2210000000131
18,403.2210000000131,403.22100000001274,1.8087465124037088e-13,403.2210000000131
19,499.22100000001257,404.42100000001284,10.665833300778683,499.22100000001257
20,499.22100000001257,405.6210000000128,14.987995196156115,499.22100000001257
21,499.22100000001257,405.6210000000128,14.987995196156113,499.22100000001257
22,499.2210000000127,408.00348750001285,20.846821060412093,499.2210000000127
23,499.2210000000127,408.0034875000129,20.846821060412083,499.2210000000127
24,499.2210000000127,409.20348750001295,23.170498016331884,499.2210000000127
25,499.2210000000128,411.587109125013,27.017534402948353,499.2210000000128
26,499.2210000000128,412.76959662501304,28.646559734310916,499.2210000000128
27,499.2210000000128,416.35208412501305,32.888263055884764,499.2210000000128
28,499.2210000000128,423.48418037501307,39.0092516332951,499.2210000000128
29,499.2210000000128,428.2841803750131,42.011369668099775,499.2210000000128
30,499.2210000000128,441.3440803750129,46.69310457359636,499.2210000000128
