gen,best,mean,std,best_of_run
1,403.221000000013,102.89855678333794,173.2239714315895,403.221000000013
2,403.221000000013,248.78278733334002,123.9662607328038,403.221000000013
3,403.221000000013,323.20422600000853,95.0556379859736,403.221000000013
4,403.221000000013,367.6982328333435,67.95026421408268,403.221000000013
5,499.22100000001234,405.8171666666794,17.35804230528949,499.22100000001234
6,499.22100000001234,409.254622833346,23.864889700081278,499.22100000001234
7,499.22100000001234,412.54802283334607,28.58403324512558,499.22100000001234
8,499.22100000001234,412.71760000001274,28.523948566774415,499.22100000001234
9,499.22100000001234,412.7276000000127,28.52056468304917,499.22100000001234
10,499.22100000001234,415.88090000001273,32.27729871116836,499.22100000001234
11,499.22100000001234,415.88090000001273,32.27729871116835,499.22100000001234
12,499.22100000001234,415.88090000001273,32.27729871116834,499.22100000001234
13,499.2210000000129,419.0809000000127,35.464921430760135,499.2210000000129
14,499.2210000000129,422.2809000000127,38.12108723646253,499.2210000000129
15,499.2210000000129,423.2086666666794,37.98437561623912,499.2210000000129
16,499.2210000000129,426.36196666667934,40.06387772252627,499.2210000000129
17,499.2210000000129,429.5619666666793,41.8804502303744,499.2210000000129
18,875.4046500000001,454.90142166667886,90.16909650040434,875.4046500000001
19,875.4046500000001,467.51462166667875,88.66148130460738,875.4046500000001
20,875.4046500000001,477.0212216666787,86.3241182375736,875.4046500000001
21,875.4046500000001,483.3745216666786,84.13820831628715,875.4046500000001
22,875.4046500000001,494.3873678333453,78.48416938668628,875.4046500000001
23,875.4046500000001,500.7873678333453,74.60747506819547,875.4046500000001
24,875.4046500000001,511.1066550000121,67.65194106551138,875.4046500000001
25,875.4046500000001,511.29345500001205,67.61692131547711,875.4046500000001
26,875.4046500000001,511.38685500001213,67.59921106514057,875.4046500000001
27,891.000000000003,524.6329550000117,95.85401241204353,891.000000000003
28,891.000000000003,537.7746358333447,115.8378744682053,891.000000000003
29,1039.4360000000402,555.8285025000124,146.38327353945783,1039.4360000000402
30,1039.4360000000402,581.4363325000116,166.4875399443539,1039.4360000000402
