gen,best,mean,std,best_of_run
1,403.221000000013,26.8441982062541,195.27066640313646,403.221000000013
2,403.221000000013,166.6716273462552,131.8872663350839,403.221000000013
3,403.221000000013,229.50156950000647,107.8597385180088,403.221000000013
4,403.221000000013,275.4653578125075,98.43828389512569,403.221000000013
5,403.221000000013,308.39915237500844,98.79050262584168,403.221000000013
6,403.2210000000131,349.67052393751004,85.5871718662263,403.2210000000131
7,403.2210000000131,398.8634097500124,16.710344700368424,403.2210000000131
8,499.2210000000128,403.96957250001276,10.736255115331014,499.2210000000128
9,499.2210000000128,404.0952502500127,10.718360931555488,499.2210000000128
10,499.2210000000128,405.4564984375127,15.020641001277577,499.2210000000128
11,499.2210000000128,405.59068875001276,14.99404302313915,499.2210000000128
12,499.2210000000128,405.6210000000128,14.987995196156122,499.2210000000128
13,499.2210000000128,405.6210000000128,14.987995196156115,499.2210000000128
14,499.2210000000128,406.7884875000128,18.07526480995068,499.2210000000128
15,499.2210000000128,406.7884875000128,18.075264809950674,499.2210000000128
16,499.2210000000128,407.96598750001283,20.684481106311075,499.2210000000128
17,499.2210000000128,411.543487500013,26.877860160824472,499.2210000000128
18,598.4360999999719,415.16117625001243,35.162445122337026,598.4360999999719
19,598.4360999999719,415.16117625001243,35.162445122337026,598.4360999999719
20,598.4360999999719,415.16117625001243,35.16244512233702,598.4360999999719
21,598.4360999999719,415.16117625001255,35.16244512233701,598.4360999999719
22,598.4360999999719,416.3436637500125,36.31285154018287,598.4360999999719
23,598.4360999999719,419.9061637500125,39.38135728375307,598.4360999999719
24,598.4360999999719,424.6361512500125,42.64000111781247,598.4360999999719
25,598.4360999999719,429.3273637500124,45.11543286590091,598.4360999999719
26,598.4360999999719,431.70985125001243,46.17783018281392,598.4360999999719
27,877.164225,445.9203665625122,68.65384149970097,877.164225
28,877.2843399999998,473.5622565625116,90.2886128129579,877.2843399999998
29,877.2843399999998,483.0847440625115,87.3418085902261,877.2843399999998
30,877.2843399999998,498.4078436250114,79.94639483631978,877.2843399999998
