gen,best,mean,std,best_of_run
1,403.221000000013,106.23709536667215,200.34676870562936,403.221000000013
2,499.2210000000122,306.99211950000955,128.40395512575685,499.2210000000122
3,499.2210000000122,402.4005000000124,43.58122095868932,499.2210000000122
4,499.2210000000122,409.1548963333459,23.892974990186005,499.2210000000122
5,499.2210000000122,409.34169633334596,23.840317723795554,499.2210000000122
6,499.2210000000122,409.5743000000128,23.772559933881677,499.2210000000122
7,499.2210000000129,412.77430000001283,28.660660945100236,499.2210000000129
8,499.2210000000129,415.92760000001283,32.39661046838066,499.2210000000129
9,499.2210000000129,422.2809000000128,38.121087236462515,499.2210000000129
10,499.2210000000129,428.6809000000128,42.221920516361884,499.2210000000129
11,499.2210000000129,431.88090000001273,43.78021484746254,499.2210000000129
12,499.2210000000129,441.4809000000127,46.86018706844838,499.2210000000129
13,499.2210000000129,454.1875000000127,47.67715397598703,499.2210000000129
14,499.2210000000129,466.89910033334587,45.03042891205805,499.2210000000129
15,499.2210000000129,492.5673800000125,23.066514986577452,499.2210000000129
16,499.2210000000129,498.8057003333459,0.6349060189271176,499.2210000000129
17,499.2210000000129,499.17930033334596,0.22455957740268984,499.2210000000129
18,499.2210000000129,499.2210000000126,1.4267584899711362e-13,499.2210000000129
19,1050.8200000000372,517.6076333333468,99.01505074835721,1050.8200000000372
20,1050.8200000000372,535.8142666666811,136.92124128392422,1050.8200000000372
21,1050.8200000000372,536.0263745000143,136.86930839297747,1050.8200000000372
22,1050.8200000000372,536.0263745000143,136.86930839297742,1050.8200000000372
23,1096.709650000036,574.3092961666827,190.96948389775008,1096.709650000036
24,1096.709650000036,593.2177695000169,208.22661726722623,1096.709650000036
25,1096.709650000036,611.424402833351,222.59505414011943,1096.709650000036
26,1096.709650000036,655.4926611666843,240.25540146632937,1096.709650000036
27,1096.709650000036,723.1092995000197,258.9013599844346,1096.709650000036
28,1096.709650000036,809.2160625000226,256.9276135461254,1096.709650000036
29,1096.709650000036,922.0484851666914,196.52012972053268,1096.709650000036
30,1227.8199999999413,958.6558446666887,169.96011448473695,1227.8199999999413
