gen,best,mean,std,best_of_run
1,403.221000000013,1.2588658420041872,207.55088847340292,403.221000000013
2,403.2210000000131,161.88030128000608,187.2602234279097,403.2210000000131
3,403.2210000000131,272.85431724000836,141.39668804065496,403.2210000000131
4,403.2210000000131,345.8386256000104,88.64106093865138,403.2210000000131
5,403.2210000000131,402.6070674000129,0.6928259670330086,403.2210000000131
6,403.2210000000131,402.87632180001293,0.58843772444561,403.2210000000131
7,403.2210000000131,403.1042153000129,0.35677183291906817,403.2210000000131
8,438.565895000013,403.9278979000129,4.948285300000002,438.565895000013
9,438.565895000013,404.539662100013,6.477587061346661,438.565895000013
10,497.82000000001267,406.431642100013,14.572892547363697,497.82000000001267
11,497.82000000001267,406.431642100013,14.572892547363692,497.82000000001267
12,497.82000000001267,406.431642100013,14.572892547363692,497.82000000001267
13,497.82000000001267,406.431642100013,14.572892547363688,497.82000000001267
14,497.82000000001267,406.431642100013,14.572892547363686,497.82000000001267
15,497.82000000001267,408.441768500013,17.66424247368415,497.82000000001267
16,497.8200000000128,418.061895800013,27.137759106713162,497.8200000000128
17,497.8200000000128,424.54947540001297,30.353645498607243,497.8200000000128
18,2231.0199999999154,466.601544700011,254.06935777961232,2231.0199999999154
19,2231.0199999999154,483.1760117000109,252.27169313429573,2231.0199999999154
20,2231.0199999999154,517.7025322000094,268.41659098718964,2231.0199999999154
21,2231.0199999999154,541.2474522000091,268.80019657397,2231.0199999999154
22,2231.0199999999154,572.7691169000075,285.349402058335,2231.0199999999154
23,2231.0199999999154,620.7672770000032,322.1767856309801,2231.0199999999154
24,2379.8200000000065,702.3511267999987,424.23510895998936,2379.8200000000065
25,2380.0135000000073,754.8212783999973,487.14752762700533,2380.0135000000073
26,2915.162949999994,918.4308013999935,672.5670242271642,2915.162949999994
27,2915.162949999994,1139.2133591999868,775.4423298555743,2915.162949999994
28,2915.162949999994,1390.1692803999824,826.8940612190556,2915.162949999994
29,2915.162949999994,1581.1682703999745,798.2130626174084,2915.162949999994
30,2921.3006999999952,2083.4766529999724,693.1460469966748,2921.3006999999952
