generation,best,mean,min,std,best_of_run
1,403.2210000000129,137.44242710000518,-133.549019999998,156.79319757521122,403.2210000000129
2,403.2210000000129,250.91043000000676,149.7457800000047,88.11911805630683,403.2210000000129
3,403.2210000000129,289.19037200000787,196.3265000000049,93.78551054066496,403.2210000000129
4,403.2210000000129,352.2780293000102,202.32000000000482,77.58257410142525,403.2210000000129
5,500.3044000000119,408.12978820001257,401.82000000001193,22.88016146523823,500.3044000000119
6,500.3044000000119,409.1200682000128,401.8200000000128,22.99564289946204,500.3044000000119
7,500.3044000000119,411.40362750001265,401.87197500001275,26.08552885675217,500.3044000000119
8,1946.7195999999942,444.2325800000123,403.22100000001257,216.55830411488012,1946.7195999999942
9,1946.7195999999942,449.9404344000123,403.22100000001274,216.65585528113965,1946.7195999999942
10,1946.7195999999942,457.5659548000123,403.2210000000128,216.5548088692228,1946.7195999999942
11,1946.7195999999942,467.1659548000123,403.22100000001285,216.0601816907169,1946.7195999999942
12,1946.7195999999942,474.8179348000123,403.22100000001285,215.35268212832688,1946.7195999999942
13,1946.7195999999942,490.52392380001135,403.22100000001285,218.84012716083535,1946.7195999999942
14,1946.7195999999942,514.1970612000109,403.2210000000129,213.44931263667976,1946.7195999999942
15,1946.7195999999942,525.5667578000109,403.22100000001296,209.72626147313156,1946.7195999999942
16,1946.7195999999942,563.2720398000107,497.82000000001204,284.47454483568,1946.7195999999942
17,1946.7195999999942,585.9181798000117,497.82000000001244,300.0838167604442,1946.7195999999942
18,1994.5568500000004,645.0599135000109,497.82000000001256,404.14490917927105,1994.5568500000004
19,1994.5568500000004,680.9770858000106,498.0147200000123,441.38347545002654,1994.5568500000004
20,1994.5568500000004,681.6699184000104,499.221000000012,441.12284983971864,1994.5568500000004
21,1994.5568500000004,736.50951930001,499.22100000001234,474.4694890615984,1994.5568500000004
22,1994.5568500000004,755.0414447000105,499.22100000001234,474.2390358151978,1994.5568500000004
23,1994.5568500000004,831.9598475000103,499.2210000000124,523.2281164452828,1994.5568500000004
24,1994.5568500000004,936.4151055000104,499.22100000001245,570.6349960690486,1994.5568500000004
25,1994.5568500000004,1039.9130470000105,499.22100000001245,594.7104245556541,1994.5568500000004
26,1994.5568500000004,1170.2551989000096,499.2210000000127,580.1233459375865,1994.5568500000004
27,1994.5568500000004,1309.6841156000094,518.9785899999969,549.3320609418346,1994.5568500000004
28,2250.5199999999263,1475.1382486000095,863.8270499999985,497.7445574897928,2250.5199999999263
29,2250.5199999999263,1564.0131473000115,872.8830999999999,471.61754899678687,2250.5199999999263
30,2250.5199999999263,1614.2408835000128,877.6084499999998,444.81753269909245,2250.5199999999263
31,2250.5199999999263,1695.3218185000123,1052.253850000036,400.86413422524015,2250.5199999999263
32,2250.5199999999263,1731.6238855000106,1052.9200000000367,381.49843177713365,2250.5199999999263
33,2250.5199999999263,1820.7618497000067,1056.8393500000336,309.50524991116805,2250.5199999999263
34,2250.5199999999263,1874.4723820000038,1064.6200000000347,243.4109880073436,2250.5199999999263
35,2250.5199999999263,1946.647336,1892.0048500000235,48.38900455207119,2250.5199999999263
36,2379.820000000003,1970.9746989999944,1912.0519000000147,91.9750676623077,2379.820000000003
37,2379.820000000003,1973.4023829999935,1924.4029000000107,90.96148148942083,2379.820000000003
38,2381.2210000000023,1998.974496999987,1932.2524000000035,115.30508830360934,2381.2210000000023
39,2381.2210000000023,2000.333388999986,1934.0851000000043,114.77538025358808,2381.2210000000023
40,2381.2210000000023,2000.4929649999858,1934.211999999999,114.688675983786,2381.2210000000023
41,2381.221000000005,2023.4821119999842,1937.3684500000013,137.3725208919699,2381.221000000005
42,2381.221000000005,2030.5273509999822,1940.741350000002,139.84047655923953,2381.221000000005
43,2381.221000000005,2030.7896259999816,1942.0638999999987,139.68404439339645,2381.221000000005
44,2381.221000000005,2067.4913139999776,1945.1096499999994,158.74262111939595,2381.221000000005
45,2381.221000000005,2077.6936929999765,1946.2304499999966,162.60889912403988,2381.221000000005
46,2381.221000000005,2085.0115629999736,1946.7195999999942,162.21590932469454,2381.221000000005
47,2381.221000000005,2105.236266999973,1947.3294999999955,168.08166645166247,2381.221000000005
48,2795.519999999997,2137.213129999971,1950.8432499999954,192.65150158813935,2795.519999999997
49,2795.519999999997,2149.239571999968,1953.525699999991,190.01340040522112,2795.519999999997
50,2795.519999999997,2167.1494279999683,1957.9949499999852,189.911864917921,2795.519999999997
51,4050.2800000000047,2225.737093999969,1965.7364499999835,320.6187322384314,4050.2800000000047
52,4050.2800000000047,2236.171057999968,1968.509199999976,317.71517907182175,4050.2800000000047
53,4050.2800000000047,2260.5186529999664,1972.3190500000076,309.7166237362678,4050.2800000000047
54,4050.2800000000047,2290.2996569999655,1975.5020499999735,309.57330521012597,4050.2800000000047
55,4050.2800000000047,2303.732588999965,1979.1519999999741,303.15849035713387,4050.2800000000047
56,4050.2800000000047,2327.613890999967,1985.527299999968,292.379263020361,4050.2800000000047
57,4050.2800000000047,2362.02275399997,2072.6399499999193,273.1027414825106,4050.2800000000047
58,4983.715249999987,2436.707359999976,2216.5217499999258,448.28729443178656,4983.715249999987
59,4983.715249999987,2440.0993249999774,2242.119999999921,447.209048304284,4983.715249999987
60,4983.715249999987,2440.0993249999774,2242.119999999921,447.209048304284,4983.715249999987
61,4983.715249999987,2445.7433449999803,2244.5199999999236,445.5293415115428,4983.715249999987
62,4983.715249999987,2487.301016999989,2248.119999999924,478.3216807880907,4983.715249999987
63,4983.715249999987,2525.963596599992,2249.019999999925,523.5203600442975,4983.715249999987
64,4983.715249999987,2525.963596599992,2249.019999999925,523.5203600442975,4983.715249999987
65,4983.715249999987,2544.437128599996,2250.5199999999263,522.4265796954728,4983.715249999987
66,4983.715249999987,2592.2949253000015,2379.8199999999983,545.9776056932392,4983.715249999987
67,4983.715249999987,2610.2940493000015,2379.8200000000015,546.1733857054119,4983.715249999987
68,4983.715249999987,2621.177011300001,2379.820000000003,546.8556561701882,4983.715249999987
69,4983.715249999987,2658.7963429000006,2379.820000000003,567.7986861581702,4983.715249999987
70,4983.715249999987,2658.8243629000003,2379.820000000003,567.7849528118791,4983.715249999987
71,4983.715249999987,2658.8243629000003,2379.820000000003,567.7849528118791,4983.715249999987
72,4983.715249999987,2743.2912824999994,2379.8200000000033,622.1136345952905,4983.715249999987
73,4983.715249999987,2811.266192199999,2379.8200000000043,626.6637462573417,4983.715249999987
74,4983.715249999987,2854.9461481999983,2379.8200000000043,643.6095808442429,4983.715249999987
75,4983.715249999987,3010.525586999998,2381.221000000001,701.1019829978494,4983.715249999987
76,4983.715249999987,3125.3058041999966,2381.2210000000027,685.8522358813753,4983.715249999987
77,4983.715249999987,3183.4220449999953,2381.2210000000036,659.3010278170399,4983.715249999987
78,4983.715249999987,3214.3287919999943,2381.221000000004,632.5003205790608,4983.715249999987
79,4983.715249999987,3287.920720099994,2381.221000000005,618.2637837501438,4983.715249999987
80,4983.715249999987,3368.5607070999936,2793.4599999999937,591.0516951163005,4983.715249999987
81,4983.715249999987,3436.8489220999927,2871.089249999992,613.7096300058857,4983.715249999987
82,4983.715249999987,3474.819676399993,2878.080149999993,604.8231081463966,4983.715249999987
83,4983.715249999987,3538.407631599993,2886.04099999999,595.5045768686944,4983.715249999987
84,4983.715249999987,3594.3638878999914,2889.6125999999927,603.8190890753835,4983.715249999987
85,4983.715249999987,3617.6047458999906,2890.734299999993,598.5157102867129,4983.715249999987
86,4983.715249999987,3617.658788899991,2892.051749999994,598.450193460274,4983.715249999987
87,4983.715249999987,3669.853520899992,2893.240499999995,594.9483041255023,4983.715249999987
88,4983.715249999987,3707.721748699991,2895.225749999995,572.6109240548475,4983.715249999987
89,4983.715249999987,3803.5564946999903,2901.432199999995,573.8438994798888,4983.715249999987
90,4983.715249999987,3856.9164624999894,2903.8168999999893,527.0212960228068,4983.715249999987
91,4983.715249999987,3894.1248828999896,2911.6003999999944,487.045567533032,4983.715249999987
92,4983.715249999987,3962.8373388999885,2922.0660999999923,424.17981758267337,4983.715249999987
93,4983.715249999987,3994.6203256999893,2930.912599999995,404.06513682255974,4983.715249999987
94,4983.715249999987,4030.048873699991,2997.5599999999636,386.5246602942631,4983.715249999987
95,4983.715249999987,4054.2044736999906,3754.425379999993,357.926939607986,4983.715249999987
96,4983.715249999987,4054.7038000999905,3763.928539999988,357.525573744966,4983.715249999987
97,4983.715249999987,4084.036395999989,3777.048389999987,365.9940581535371,4983.715249999987
98,4983.715249999987,4084.163451799989,3779.3916999999865,365.8885518924424,4983.715249999987
99,4983.715249999987,4085.5228177999893,3781.3085649999857,364.8785902349023,4983.715249999987
100,4983.715249999987,4086.2931224999897,3781.5995999999886,364.275699672025,4983.715249999987
101,4983.715249999987,4093.1640034999896,3783.4011799999894,360.68615618452253,4983.715249999987
102,4983.715249999987,4112.911728199989,3785.5131049999864,353.2090146196202,4983.715249999987
103,5029.920999999992,4144.3638796999885,3789.667034999986,368.06486728277514,5029.920999999992
104,5029.920999999992,4145.1367341999885,3796.3476549999846,367.34259641916765,5029.920999999992
105,5029.920999999992,4145.1367341999885,3796.3476549999846,367.34259641916765,5029.920999999992
106,5029.920999999992,4145.458302199989,3796.5876549999907,367.04404534563366,5029.920999999992
107,5029.920999999992,4150.220149099989,3802.1680499999866,364.0190628428681,5029.920999999992
108,5029.920999999992,4173.803552099988,3804.9150999999883,378.6106710498497,5029.920999999992
109,5029.920999999992,4173.803552099988,3804.9150999999883,378.6106710498497,5029.920999999992
