generation,best,mean,min,std,best_of_run
1,861.2200000000083,224.03213333332863,0.0,371.57391689906046,861.2200000000083
2,1251.6200000000126,866.4024015333213,14.674942999999583,276.777460563964,1251.6200000000126
3,1251.6200000000126,925.0726053333218,835.0012099999739,157.01034551803858,1251.6200000000126
4,1251.6200000000126,931.0354413333242,837.4219999999733,155.14529002404979,1251.6200000000126
5,1487.220000000013,986.9485079999961,837.4219999999737,202.4928488468406,1487.220000000013
6,1487.220000000013,999.7085079999987,837.4219999999737,198.66273870544774,1487.220000000013
7,1487.220000000013,999.7085079999987,837.4219999999737,198.66273870544774,1487.220000000013
8,1487.220000000013,1015.1159585333371,837.4219999999738,191.66672528088725,1487.220000000013
9,2478.6954049999895,1138.820585533343,861.2200000000083,399.34041447808767,2478.6954049999895
10,2478.6954049999895,1177.139468333343,911.0200000000091,378.8821129155946,2478.6954049999895
11,2478.6954049999895,1225.9594683333437,923.943750000013,370.3884288140204,2478.6954049999895
12,2478.6954049999895,1232.9113516666769,1026.1200000000129,365.6022889264648,2478.6954049999895
13,2478.6954049999895,1237.8881243333433,1026.320000000012,363.2540189748413,2478.6954049999895
14,2478.6954049999895,1252.40096500001,1028.1220000000126,356.85187780887173,2478.6954049999895
15,2478.6954049999895,1308.87544500001,1028.6220000000126,353.01114740731595,2478.6954049999895
16,7536.230509999973,1758.6025456666737,1071.9129999999986,1580.2986800828485,7536.230509999973
17,7536.230509999973,1840.0831033333413,1169.763020000005,1552.0083188927358,7536.230509999973
18,7536.230509999973,1849.0069020000085,1207.1118700000131,1548.509314643435,7536.230509999973
19,7536.230509999973,1867.027444000009,1250.0200000000127,1542.4956608838866,7536.230509999973
20,7536.230509999973,1881.3207773333422,1251.6200000000126,1537.697912140752,7536.230509999973
21,7536.230509999973,1910.787444000009,1285.4200000000128,1527.579289403141,7536.230509999973
22,7536.230509999973,1910.787444000009,1285.4200000000128,1527.579289403141,7536.230509999973
23,7536.230509999973,1988.7600920000082,1383.120000000013,1505.5159147012093,7536.230509999973
24,7536.230509999973,1988.7600920000082,1383.120000000013,1505.5159147012093,7536.230509999973
25,7536.230509999973,1998.6734253333416,1438.8245450000122,1501.9807534330973,7536.230509999973
26,7536.230509999973,1998.6734253333416,1438.8245450000122,1501.9807534330973,7536.230509999973
27,7536.230509999973,1998.6734253333416,1438.8245450000122,1501.9807534330973,7536.230509999973
28,7536.230509999973,1999.5731223333416,1452.320000000013,1501.6491358945875,7536.230509999973
29,7536.230509999973,1999.5731223333416,1452.320000000013,1501.6491358945875,7536.230509999973
30,7536.230509999973,1999.5731223333416,1452.320000000013,1501.6491358945875,7536.230509999973
31,7536.230509999973,2001.1931223333415,1453.120000000013,1501.0708740151488,7536.230509999973
32,7536.230509999973,2003.326455666675,1464.4200000000128,1500.3129803644977,7536.230509999973
33,7536.230509999973,2003.326455666675,1464.4200000000128,1500.3129803644977,7536.230509999973
34,7536.230509999973,2003.326455666675,1464.4200000000128,1500.3129803644977,7536.230509999973
35,7536.230509999973,2003.326455666675,1464.4200000000128,1500.3129803644977,7536.230509999973
36,7536.230509999973,2171.4207556666634,1477.1200000000126,1544.7341264017437,7536.230509999973
37,7536.230509999973,2171.4207556666634,1477.1200000000126,1544.7341264017437,7536.230509999973
38,7536.230509999973,2192.5744256666626,1477.4200000000128,1537.2358933164671,7536.230509999973
39,7536.230509999973,2213.8063456666614,1483.6200000000129,1529.3910914380558,7536.230509999973
40,7536.230509999973,2213.8063456666614,1483.6200000000129,1529.3910914380558,7536.230509999973
41,7536.230509999973,2231.8367389999935,1485.1200000000126,1522.2540352072174,7536.230509999973
