generation,best,mean,min,std,best_of_run
78,10310.87015999992,8106.777475333268,7816.990999999938,564.1324702142246,10310.87015999992
79,10310.87015999992,8133.232775333267,7823.553199999957,565.9419246300182,10310.87015999992
80,10310.87015999992,8234.830348666595,7826.890199999947,572.3999957139137,10310.87015999992
81,10310.87015999992,8267.853341999926,7828.604999999959,576.4754721978695,10310.87015999992
82,10310.87015999992,8358.815501999923,7837.176999999958,558.5652835026922,10310.87015999992
83,10310.87015999992,8383.096161999922,7838.030399999938,551.1448854571128,10310.87015999992
84,10310.87015999992,8421.882639833255,7838.160399999961,552.363700466681,10310.87015999992
85,10310.87015999992,8455.868959833251,7838.634599999946,546.7408384163284,10310.87015999992
86,10310.87015999992,8522.30706649991,7842.846599999957,528.1652684145936,10310.87015999992
87,10310.87015999992,8587.94484649991,7845.088399999941,478.5926432997775,10310.87015999992
88,10310.87015999992,8720.971233166567,8389.352599999933,355.8965040500915,10310.87015999992
89,10310.87015999992,8736.840146499897,8392.122399999947,351.3407417269466,10310.87015999992
90,10310.87015999992,8752.402399833227,8392.179399999935,346.0266971401176,10310.87015999992
91,10310.87015999992,8773.838107499894,8392.48919999994,341.9892540624397,10310.87015999992
92,10310.87015999992,8794.606863499892,8404.032599999942,337.08346239552657,10310.87015999992
93,10310.87015999992,8794.606863499892,8404.032599999942,337.08346239552657,10310.87015999992
94,10310.87015999992,8815.009250166557,8545.00339999993,324.38098045454996,10310.87015999992
95,10310.87015999992,8815.009250166557,8545.00339999993,324.38098045454996,10310.87015999992
96,10310.87015999992,8834.33087016655,8550.454999999934,316.4510420243598,10310.87015999992
97,10310.87015999992,8834.33087016655,8550.454999999934,316.4510420243598,10310.87015999992
98,10310.87015999992,8834.33087016655,8550.454999999934,316.4510420243598,10310.87015999992
99,10310.87015999992,8835.089916833216,8550.79919999991,315.79585230925977,10310.87015999992
100,10310.87015999992,8855.938876833214,8553.249999999927,306.57350043924936,10310.87015999992
101,10310.87015999992,8855.938876833214,8553.249999999927,306.57350043924936,10310.87015999992
102,10310.87015999992,8865.416543499876,8556.190599999933,301.42113630732047,10310.87015999992
103,10310.87015999992,8875.46952349987,8564.050599999946,295.91929095845694,10310.87015999992
104,10310.87015999992,8883.907883499867,8564.794199999938,290.47799994482386,10310.87015999992
105,10310.87015999992,8903.309516833195,8573.226399999956,277.99782765266076,10310.87015999992
106,10310.87015999992,8903.309516833195,8573.226399999956,277.99782765266076,10310.87015999992
107,10310.87015999992,8903.309516833195,8573.226399999956,277.99782765266076,10310.87015999992
108,10310.87015999992,8931.605883499857,8815.779999999839,266.32759523904537,10310.87015999992
109,10310.87015999992,8937.561527333191,8817.201399999834,265.6677881844443,10310.87015999992
110,10310.87015999992,8939.27814733319,8817.579999999838,265.05019377045625,10310.87015999992
111,10310.87015999992,8941.062747333193,8824.589999999838,264.40423466339223,10310.87015999992
112,10310.87015999992,8941.062747333193,8824.589999999838,264.40423466339223,10310.87015999992
113,10310.87015999992,8948.930444833193,8837.579999999838,263.53973313496937,10310.87015999992
114,10310.87015999992,8948.930444833193,8837.579999999838,263.53973313496937,10310.87015999992
115,10310.87015999992,8948.930444833193,8837.579999999838,263.53973313496937,10310.87015999992
116,10310.87015999992,8948.930444833193,8837.579999999838,263.53973313496937,10310.87015999992
117,10310.87015999992,8956.449261499863,8850.10999999984,262.46375380158383,10310.87015999992
118,10310.87015999992,8956.449261499863,8850.10999999984,262.46375380158383,10310.87015999992
119,10310.87015999992,8966.42352816653,8857.749999999845,263.14936345899065,10310.87015999992
120,10310.87015999992,8972.173209833203,8857.779999999837,262.59592046058236,10310.87015999992
121,10310.87015999992,8972.863543166535,8858.449999999837,262.32136549288686,10310.87015999992
122,10332.23035999992,9021.989555166538,8858.489999999834,357.1536408894928,10332.23035999992
123,10332.23035999992,9033.22574399988,8858.639999999841,354.480557707887,10332.23035999992
124,10332.23035999992,9033.22574399988,8858.639999999841,354.480557707887,10332.23035999992
125,10332.23035999992,9038.851074499882,8858.79999999984,353.00134096843027,10332.23035999992
126,10332.23035999992,9038.851074499882,8858.79999999984,353.00134096843027,10332.23035999992
127,10332.23035999992,9049.280893166553,8862.329999999834,349.8281078396629,10332.23035999992
128,10332.23035999992,9055.048466166556,8865.419999999838,348.1204981585682,10332.23035999992
129,10332.23035999992,9055.048466166556,8865.419999999838,348.1204981585682,10332.23035999992
130,10332.23035999992,9060.976039166562,8868.699999999837,346.18321563572835,10332.23035999992
131,10332.23035999992,9069.62903916656,8868.85799999984,344.50928509268635,10332.23035999992
132,10332.23035999992,9074.939501833232,8869.909999999836,342.59612183630423,10332.23035999992
133,10332.23035999992,9074.9737684999,8869.987999999841,342.57566375037857,10332.23035999992
134,10332.23035999992,9080.618246499902,8871.117999999839,340.34471142350765,10332.23035999992
135,10332.23035999992,9085.461221999902,8878.059999999838,338.35704723114185,10332.23035999992
136,10332.23035999992,9085.53706866657,8878.489999999842,338.3107992025425,10332.23035999992
137,10332.23035999992,9085.543735333236,8878.579999999842,338.3067210659134,10332.23035999992
138,10332.23035999992,9090.720059999905,8878.689999999839,336.2823966792396,10332.23035999992
139,10332.23035999992,9095.549119166575,8878.709999999839,334.2369121854264,10332.23035999992
140,10332.23035999992,9117.342347999915,8880.335399999838,326.83078778462476,10332.23035999992
141,10332.23035999992,9128.749536833255,9012.239739999932,321.20467309359515,10332.23035999992
142,10332.23035999992,9128.749536833255,9012.239739999932,321.20467309359515,10332.23035999992
143,10332.23035999992,9128.749536833255,9012.239739999932,321.20467309359515,10332.23035999992
144,10332.23035999992,9129.48911849992,9015.551879999946,320.96100611744373,10332.23035999992
145,10332.23035999992,9129.72925799992,9016.407264999933,320.87835409599785,10332.23035999992
146,10910.738299999923,9193.421327166585,9019.212499999929,451.77000793216297,10910.738299999923
147,10910.738299999923,9194.286137833253,9020.545639999951,451.45237744667713,10910.738299999923
148,10910.738299999923,9194.894530833253,9021.540649999904,451.2300723756026,10910.738299999923
149,10910.738299999923,9194.894530833253,9021.540649999904,451.2300723756026,10910.738299999923
150,10910.738299999923,9194.894530833253,9021.540649999904,451.2300723756026,10910.738299999923
