generation,best,mean,min,std,best_of_run
1,705.2780000000065,613.0369458333397,316.43492000000634,125.68505934666571,705.2780000000065
2,832.2780000000064,711.9704733333396,697.7780000000062,32.034490808120935,832.2780000000064
3,832.2780000000064,717.5382440000064,704.2100000000063,37.97821017702039,832.2780000000064
4,832.2780000000064,731.267009666673,704.423880000006,49.723983648091156,832.2780000000064
5,832.2780000000065,755.529290666673,705.2780000000064,59.0946059292229,832.2780000000065
6,832.2780000000066,797.6586190000064,705.2780000000065,50.279137729858704,832.2780000000066
7,1348.5600000000002,882.6866520000057,830.0100000000064,154.25306834270893,1348.5600000000002
8,1348.5600000000002,885.2952440000058,831.2100000000063,153.83693911084137,1348.5600000000002
9,4046.0299999999793,992.8651133333382,831.7780000000064,587.3340830650479,4046.0299999999793
10,4046.0299999999793,1026.8400120000047,832.2780000000064,591.7617262199994,4046.0299999999793
11,4046.0299999999793,1110.3310786666668,832.2780000000064,721.0031546189409,4046.0299999999793
12,4046.0299999999793,1294.5209453333239,832.2780000000064,900.343933393459,4046.0299999999793
13,4047.6979999999735,1539.7675986666552,832.2780000000065,1111.4443155304612,4047.6979999999735
14,4047.6979999999735,1638.8111986666547,832.2780000000065,1079.7069437871623,4047.6979999999735
15,4047.6979999999735,1754.6333319999833,832.2780000000065,1098.2386303045098,4047.6979999999735
16,4047.6979999999735,1805.835705333312,832.2780000000065,1089.8180274692784,4047.6979999999735
17,4047.6979999999735,1906.3993219999736,832.2780000000066,1094.8695081156068,4047.6979999999735
18,4047.6979999999735,2103.1975579999685,860.4488400000065,1016.2943998162395,4047.6979999999735
19,4047.6979999999735,2203.24885666663,1325.6183000000003,994.4553182750111,4047.6979999999735
20,4047.6979999999735,2301.987237333293,1340.1261200000004,977.6963688961856,4047.6979999999735
21,4047.6979999999735,2421.2133666666255,1348.5600000000002,981.722931203437,4047.6979999999735
22,4047.6979999999735,2487.6092999999546,1348.61,974.181966163908,4047.6979999999735
23,4047.6979999999735,2856.114866666603,1801.0100000000057,861.5257760895091,4047.6979999999735
24,4047.6979999999735,2958.543846666594,1801.0100000000061,820.3437006365024,4047.6979999999735
25,4047.6979999999735,3158.3425266665868,1802.2100000000057,761.748594485604,4047.6979999999735
26,4047.6979999999735,3357.1946333332467,1802.2100000000062,637.9591350652502,4047.6979999999735
27,4047.6979999999735,3408.430233333242,1803.2780000000062,569.0151414219357,4047.6979999999735
28,4047.6979999999735,3533.290099999903,2368.3491999998705,385.7649365006642,4047.6979999999735
29,4047.6979999999735,3565.228793333237,3326.509999999892,322.46477287236354,4047.6979999999735
30,4047.6979999999735,3565.6543933332355,3337.0099999998647,322.15770242565986,4047.6979999999735
31,4047.6979999999735,3610.885799999911,3337.0099999998697,334.02407669625984,4047.6979999999735
32,4047.6979999999735,3611.03699999991,3337.0263999998706,333.90055979442275,4047.6979999999735
33,4047.6979999999735,3634.1232199999135,3337.862999999871,337.8310613793368,4047.6979999999735
34,5940.457419999968,3833.7026273332694,3338.209999999871,508.236440004025,5940.457419999968
35,5940.457419999968,3961.2650673332832,3339.277999999869,529.0974637823574,5940.457419999968
36,5940.457419999968,4070.804075333293,3339.2779999998697,535.4783895004249,5940.457419999968
