generation,best,mean,min,std,best_of_run
1,987.0,389.9137293333334,132.0,222.3312383129288,987.0
2,1596.134,612.0783583333334,381.9143000000001,280.62326905522605,1596.134
3,1596.134,710.331285,427.0,294.2142346067532,1596.134
4,1596.134,859.1750639999999,522.07745,259.4990338774185,1596.134
5,1596.134,925.0437713333333,700.134,213.00144548771112,1596.134
6,1596.134,928.2059713333333,714.94214,210.32637062050452,1596.134
7,1596.134,935.0344833333331,731.0,206.01833924408942,1596.134
8,1596.134,993.19512,747.0,215.12655760440862,1596.134
9,3251.23517,1232.9062313333334,780.134,585.6974809641991,3251.23517
10,3251.23517,1260.903878,881.632,571.0336664657597,3251.23517
11,3251.23517,1302.472728,964.7262999999999,562.3590651485267,3251.23517
12,3251.23517,1313.7512246666665,971.6,557.1946467063756,3251.23517
13,3251.23517,1323.099161333333,981.8293,553.7176103744815,3251.23517
14,3251.23517,1324.0170613333332,987.0,553.1736820378212,3251.23517
15,3251.23517,1394.1025846666666,1021.9154000000002,532.8681162854664,3251.23517
16,3251.23517,1412.041558,1084.4182,522.544172383245,3251.23517
17,3251.23517,1412.401211333333,1084.4182,522.322220081829,3251.23517
18,3251.23517,1415.5539379999998,1095.2078,520.6156652433048,3251.23517
19,3251.23517,1447.806751333333,1131.0,508.585710310727,3251.23517
20,3251.23517,1478.206751333333,1132.134,500.8034354094097,3251.23517
21,3251.23517,1529.819641333333,1179.0,492.8047401559942,3251.23517
22,3251.23517,1644.4606823333334,1264.8901,502.1812996878543,3251.23517
23,3251.23517,1660.2643456666667,1307.0,497.4251338997287,3251.23517
24,3251.23517,1685.4066123333334,1323.0,495.72429571345896,3251.23517
25,3251.23517,1717.8548423333334,1346.3807,481.61545834925187,3251.23517
26,3251.23517,1749.1537923333333,1371.0,472.5205168264104,3251.23517
27,4171.0,1932.0871256666665,1452.134,639.2919115884632,4171.0
28,4171.0,2050.4115256666664,1531.0,733.1276659210674,4171.0
29,4171.0,2380.280812333333,1643.0,727.9483285358295,4171.0
30,4171.0,2450.7564123333336,1715.9275,695.7146955357897,4171.0
31,4171.0,2450.7564123333336,1715.9275,695.7146955357897,4171.0
32,4171.0,2507.3102733333335,1787.0,662.2881224599868,4171.0
33,4171.0,2514.77694,1787.0,655.3515895751574,4171.0
34,4171.0,2525.3653,1867.0,644.0611876876848,4171.0
35,4171.0,2560.031966666667,1867.0,635.625446502283,4171.0
36,4171.0,2560.031966666667,1867.0,635.625446502283,4171.0
37,4171.0,2564.8697666666662,1867.0,630.8668109045734,4171.0
38,4171.0,2602.2030999999997,1867.0,621.5342946386933,4171.0
39,4171.0,2676.9244626666673,1867.0,575.5907097681741,4171.0
40,4171.0,2676.9244626666673,1867.0,575.5907097681741,4171.0
41,4171.0,2691.988016000001,2012.134,557.882217069981,4171.0
42,4171.0,2800.103482666667,2107.0,578.9539718962162,4171.0
43,4171.0,2800.103482666667,2107.0,578.9539718962162,4171.0
44,4171.0,2800.103482666667,2107.0,578.9539718962162,4171.0
45,4171.0,2829.945426,2107.0,564.5805028001249,4171.0
46,4171.0,2829.945426,2107.0,564.5805028001249,4171.0
47,4171.0,2829.945426,2107.0,564.5805028001249,4171.0
48,4171.0,2917.945426,2107.0,511.0858530286687,4171.0
49,4171.0,2986.7454260000004,2107.0,535.6233924582102,4171.0
50,4171.0,2986.7454260000004,2107.0,535.6233924582102,4171.0
51,4171.0,3066.103621,2676.54333,452.3423710094066,4171.0
52,4171.0,3066.103621,2676.54333,452.3423710094066,4171.0
53,4171.0,3073.78551,2763.0,447.5933801135955,4171.0
54,4171.0,3073.78551,2763.0,447.5933801135955,4171.0
55,4171.0,3073.78551,2763.0,447.5933801135955,4171.0
56,4171.0,3073.78551,2763.0,447.5933801135955,4171.0
57,4171.0,3073.78551,2763.0,447.5933801135955,4171.0
58,4171.0,3073.78551,2763.0,447.5933801135955,4171.0
59,4171.0,3081.252176666667,2763.0,444.2021527725139,4171.0
60,4171.0,3081.252176666667,2763.0,444.2021527725139,4171.0
61,4171.0,3081.252176666667,2763.0,444.2021527725139,4171.0
62,4171.0,3081.252176666667,2763.0,444.2021527725139,4171.0
63,4171.0,3081.252176666667,2763.0,444.2021527725139,4171.0
64,4171.0,3081.252176666667,2763.0,444.2021527725139,4171.0
65,4171.0,3129.3446346666674,2763.0,480.1187869318103,4171.0
66,4171.0,3129.3446346666674,2763.0,480.1187869318103,4171.0
67,4171.0,3129.3446346666674,2763.0,480.1187869318103,4171.0
68,4171.0,3129.3446346666674,2763.0,480.1187869318103,4171.0
69,4171.0,3129.3446346666674,2763.0,480.1187869318103,4171.0
70,4171.0,3129.3446346666674,2763.0,480.1187869318103,4171.0
71,4171.0,3270.1446346666676,2797.77374,552.967594387537,4171.0
72,4171.0,3270.1446346666676,2797.77374,552.967594387537,4171.0
73,4171.0,3270.1446346666676,2797.77374,552.967594387537,4171.0
74,4171.0,3270.1446346666676,2797.77374,552.967594387537,4171.0
75,4171.0,3270.1446346666676,2797.77374,552.967594387537,4171.0
76,4171.0,3285.260015666667,2797.77374,546.0025603335796,4171.0
77,4171.0,3285.260015666667,2797.77374,546.0025603335796,4171.0
78,4171.0,3331.034224333334,2797.77374,560.5829698399217,4171.0
79,4171.0,3331.034224333334,2797.77374,560.5829698399217,4171.0
80,4171.0,3376.808433,2797.77374,571.136743608875,4171.0
81,4171.0,3384.0901836666667,2907.0,564.3640153973312,4171.0
82,4171.0,3384.0901836666667,2907.0,564.3640153973312,4171.0
83,4171.0,3384.0901836666667,2907.0,564.3640153973312,4171.0
84,4171.0,3384.0901836666667,2907.0,564.3640153973312,4171.0
