generation,best,mean,min,std,best_of_run
1,525.0503100000085,-289.6075244999908,-1029.0852399999937,711.5317048533606,525.0503100000085
2,551.0200000000054,415.4603450000109,327.2779500000083,65.00393125945051,551.0200000000054
3,551.0200000000054,456.51886100001,392.8200000000123,72.08381947206209,551.0200000000054
4,551.0200000000054,456.51886100001,392.8200000000123,72.08381947206209,551.0200000000054
5,551.0200000000054,478.84126450000883,397.4200000000124,69.09163784984653,551.0200000000054
6,551.0200000000054,480.56690900000785,399.67530000001256,67.22683055672759,551.0200000000054
7,551.0200000000054,538.9655345000059,458.84503500000733,27.782742101059853,551.0200000000054
8,551.0200000000054,538.9655345000059,458.84503500000733,27.782742101059853,551.0200000000054
9,551.0200000000054,538.9655345000059,458.84503500000733,27.782742101059853,551.0200000000054
10,551.0200000000054,550.7500000000055,550.4200000000054,0.2491987158875496,551.0200000000054
11,551.0200000000054,550.7500000000055,550.4200000000054,0.2491987158875496,551.0200000000054
12,581.8860000000062,553.8966000000056,550.4200000000054,9.332479201155731,581.8860000000062
13,581.8860000000062,553.8966000000056,550.4200000000054,9.332479201155731,581.8860000000062
14,581.8860000000062,556.3267000000056,550.4200000000054,11.106154636506986,581.8860000000062
15,581.8860000000062,556.3267000000056,550.4200000000054,11.106154636506986,581.8860000000062
16,581.8860000000062,556.3267000000056,550.4200000000054,11.106154636506986,581.8860000000062
17,583.0200000000061,559.5867000000056,550.7200000000055,13.434410549406621,583.0200000000061
18,583.0200000000061,562.8467000000057,550.7200000000055,14.709959306878096,583.0200000000061
19,583.0200000000061,562.8467000000057,550.7200000000055,14.709959306878096,583.0200000000061
20,678.2350840000082,581.9304029000062,551.0200000000054,34.923715607459826,678.2350840000082
21,678.2350840000082,588.3304029000062,551.0200000000054,31.430124955378762,678.2350840000082
22,678.2350840000082,588.3304029000062,551.0200000000054,31.430124955378762,678.2350840000082
23,678.2350840000082,588.3304029000062,551.0200000000054,31.430124955378762,678.2350840000082
24,678.2350840000082,591.6988397000064,576.405368000006,28.91053217570183,678.2350840000082
25,678.2350840000082,592.3603029000063,581.8860000000062,28.627338949111135,678.2350840000082
26,678.2350840000082,592.4737029000064,582.3419450000061,28.587841811678885,678.2350840000082
27,678.2350840000082,592.4737029000064,582.3419450000061,28.587841811678885,678.2350840000082
28,678.2350840000082,592.4737029000064,582.3419450000061,28.587841811678885,678.2350840000082
29,678.2350840000082,592.5415084000063,583.0200000000061,28.564525200000627,678.2350840000082
30,678.2350840000082,592.5415084000063,583.0200000000061,28.564525200000627,678.2350840000082
31,678.2350840000082,592.5415084000063,583.0200000000061,28.564525200000627,678.2350840000082
32,678.2350840000082,592.5415084000063,583.0200000000061,28.564525200000627,678.2350840000082
