generation,best,mean,min,std,best_of_run
1,403.22100000001274,-230.53356933332392,-966.4799999999931,658.7664623858244,403.22100000001274
2,484.8475500000114,407.84612033334577,395.8200000000122,21.08492561291148,484.8475500000114
3,487.02000000001203,414.60605366667914,401.82000000001256,28.219822925388275,487.02000000001203
4,487.02000000001203,420.2595203333459,402.22100000001274,32.818235748595605,487.02000000001203
5,845.7200000000122,459.72605366667875,402.4210000000126,112.59876264740583,845.7200000000122
6,845.7200000000122,470.23204033334514,402.42100000001295,110.4256673905427,845.7200000000122
7,845.7200000000122,487.2320403333449,403.2210000000128,105.0154114752376,845.7200000000122
8,845.7200000000122,532.1779020000105,417.17425500001264,100.52366057362772,845.7200000000122
9,845.7200000000122,542.8282983333435,473.22100000000864,94.70114131704818,845.7200000000122
10,845.7200000000122,552.2526316666768,484.8475500000114,92.06342632005483,845.7200000000122
11,845.7200000000122,557.8774616666764,489.6210000000123,89.41568842679241,845.7200000000122
12,845.7200000000122,569.8907283333423,496.62000000001274,85.85507507489929,845.7200000000122
13,845.7200000000122,576.1097676666747,497.62100000001254,81.97055675648654,845.7200000000122
14,845.7200000000122,585.6173564600067,535.506590000007,75.50453398132795,845.7200000000122
15,845.7200000000122,602.727311240007,550.7200000000055,84.06464884291094,845.7200000000122
16,845.7200000000122,606.5449412400073,550.7200000000055,82.25753740924594,845.7200000000122
