difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.03333333333333333,0.0,0.9666666666666667,1194.9774145882159,1232.9584934088618,539.1787703333334,0.7666666666666667,23,1,0,29
3,30,0.0,0.0,1.0,820.57420851237,519.1756283375458,354.2647630000001,1.5,45,0,0,30
5,30,0.0,0.0,1.0,598.9666802736004,312.21028709284815,271.296556,2.2666666666666666,68,0,0,30
10,30,0.0,0.0,1.0,690.2727472911785,412.81924789760177,309.6314846666666,2.8666666666666667,86,0,0,30
