difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.06666666666666667,0.0,0.9333333333333333,2309.6614825448955,1873.2658133603745,732.8867786666665,0.9333333333333333,28,2,0,28
3,30,0.0,0.0,1.0,1275.8520930131808,765.2055452061161,382.91864300000003,2.3666666666666667,71,0,0,30
5,30,0.0,0.0,1.0,1137.278650061851,639.1141588193472,336.965957,2.3333333333333335,70,0,0,30
10,30,0.0,0.0,1.0,1004.6851909505235,367.52345074410374,287.5532506666667,3.966666666666667,119,0,0,30
