difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.3,0.0,0.7,2881.7483835384096,1615.830523162808,1446.0207983333335,2.066666666666667,62,9,0,21
1,30,0.2,0.0,0.8,2481.4488005416665,1442.2529202523888,1244.1448786666663,2.9,87,6,0,24
2,30,0.03333333333333333,0.0,0.9666666666666667,1505.327903701663,909.5949059115466,755.6859303333333,2.4,72,1,0,29
3,30,0.0,0.0,1.0,964.0660697360062,686.6347670236058,487.01551533333327,4.166666666666667,125,0,0,30
