difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.4,0.0,0.6,6297.33675018685,3210.85240354991,1626.305572,2.6666666666666665,80,12,0,18
1,30,0.06666666666666667,0.0,0.9333333333333333,3479.713814470052,2633.6515380446676,911.2538803333334,1.5666666666666667,47,2,0,28
2,30,0.1,0.0,0.9,3289.9584969420566,2556.861377586243,840.6449576666666,2.6,78,3,0,27
3,30,0.0,0.0,1.0,3008.1606579581703,1901.909054394604,767.4956216666667,3.3666666666666667,101,0,0,30
