difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.3333333333333333,0.0,0.6666666666666666,2776.8752751051443,1620.0215616664511,1394.9878923333335,2.1666666666666665,65,10,0,20
1,30,0.1,0.0,0.9,1733.3716385229511,1314.4547051486372,870.2795066666666,1.9666666666666666,59,3,0,27
2,30,0.0,0.0,1.0,993.8623851546275,699.0695421490776,501.0938100000001,1.3666666666666667,41,0,0,30
3,30,0.0,0.0,1.0,1021.5975132091529,591.6995279301753,514.9590696666667,3.566666666666667,107,0,0,30
