difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.36666666666666664,0.0,0.6333333333333333,6195.898451892904,3323.4249787477133,1609.6277466666666,2.5,75,11,0,19
1,30,0.1,0.0,0.9,3716.583523998536,2648.426023863454,957.278246,2.6666666666666665,80,3,0,27
2,30,0.03333333333333333,0.0,0.9666666666666667,2588.2109046969404,1992.848757957828,663.3472273333333,2.0,60,1,0,29
3,30,0.0,0.0,1.0,2299.7558813258456,1616.775430687825,591.7579713333333,3.2333333333333334,97,0,0,30
