difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.23333333333333334,0.0,0.7666666666666667,4754.193400505208,3406.062514309993,1322.8778146666668,2.033333333333333,61,7,0,23
1,30,0.2,0.0,0.8,3944.733041212728,3418.483657834428,1111.029118,2.933333333333333,88,6,0,24
2,30,0.06666666666666667,0.0,0.9333333333333333,2579.6177429853515,2215.547192820558,729.7211843333334,2.6666666666666665,80,2,0,28
3,30,0.0,0.0,1.0,2573.1839167485355,1765.7917740722544,693.0390396666666,4.133333333333334,124,0,0,30
