difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.0,0.0,1.0,1039.106642720699,1055.4395296240734,486.57061433333337,0.4666666666666667,14,0,0,30
3,30,0.0,0.0,1.0,726.2406473022461,435.84207025538745,315.24585433333334,1.8666666666666667,56,0,0,30
5,30,0.0,0.0,1.0,676.6390797210266,552.8418391522091,312.213872,3.033333333333333,91,0,0,30
10,30,0.0,0.0,1.0,490.44378661637415,204.60611829870564,226.2868476666667,2.6333333333333333,79,0,0,30
