difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.1,0.0,0.9,3674.1840741767583,3192.1053680351924,1055.2606203333332,1.4333333333333333,43,3,0,27
1,30,0.1,0.0,0.9,3055.226631757162,2979.330535422134,901.3416209999999,1.9333333333333333,58,3,0,27
2,30,0.03333333333333333,0.0,0.9666666666666667,1657.4174920249025,2033.5030379777154,585.8389296666667,1.7,51,1,0,29
3,30,0.0,0.0,1.0,1863.6410598611656,1170.8288875376572,492.28829533333334,3.2333333333333334,97,0,0,30
