difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.13333333333333333,0.0,0.8666666666666667,2910.859366553851,2077.0022148013327,932.8581066666666,1.5,45,4,0,26
3,30,0.0,0.0,1.0,1445.016239882973,729.0198480538629,436.2093653333334,3.466666666666667,104,0,0,30
5,30,0.0,0.0,1.0,1237.0074054954453,650.201523022576,371.20792,2.433333333333333,73,0,0,30
10,30,0.0,0.0,1.0,1088.1312747955749,655.497189620371,317.2829476666667,3.2333333333333334,97,0,0,30
