difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.03333333333333333,0.0,0.9666666666666667,1643.7946132491863,1361.572493977226,695.011688,1.5666666666666667,47,1,0,29
3,30,0.0,0.0,1.0,868.2500522830403,489.34845239002465,358.54221100000007,2.8333333333333335,85,0,0,30
5,30,0.0,0.0,1.0,702.9108611422528,419.09730359466545,305.829653,1.1333333333333333,34,0,0,30
10,30,0.0,0.0,1.0,657.2449819480795,247.8437817990951,287.35441166666675,3.1,93,0,0,30
