difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.0,0.0,1.0,1112.9940673684969,747.102446842823,502.90972066666666,0.4,12,0,0,30
3,30,0.0,0.0,1.0,733.2378695043955,428.8712279844619,321.29201933333337,3.2666666666666666,98,0,0,30
5,30,0.0,0.0,1.0,609.9518156604834,374.65005595024854,278.120709,1.0333333333333334,31,0,0,30
10,30,0.0,0.0,1.0,643.742012042317,246.2421270607641,283.9012676666667,4.0,120,0,0,30
