difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.03333333333333333,0.0,0.9666666666666667,2226.962970431295,1844.5677521376813,705.4503266666667,0.9,27,1,0,29
3,30,0.0,0.0,1.0,1103.3687854845405,580.5542889802255,325.77189133333326,2.3,69,0,0,30
5,30,0.0,0.0,1.0,1153.6028412921578,578.312654501086,342.25468166666667,2.433333333333333,73,0,0,30
10,30,0.0,0.0,1.0,1117.4002265403678,430.5254751174625,321.775066,5.1,153,0,0,30
