difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.4666666666666667,0.0,0.5333333333333333,6225.797765712891,3603.3182316772086,1670.4892883333334,2.8333333333333335,85,14,0,16
1,30,0.13333333333333333,0.0,0.8666666666666667,3580.044099388021,2940.906866362313,957.4899153333334,1.8333333333333333,55,4,0,26
2,30,0.03333333333333333,0.0,0.9666666666666667,2367.5881193507494,1867.478067966319,672.5304013333334,2.033333333333333,61,1,0,29
3,30,0.0,0.0,1.0,2448.1768636845704,1058.9618815504832,636.0893436666665,3.0,90,0,0,30
