difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.0,0.0,1.0,961.0740381231291,785.5979708841887,421.006544,0.4,12,0,0,30
3,30,0.0,0.0,1.0,626.366317249186,321.41817482904116,266.2952653333333,2.433333333333333,73,0,0,30
5,30,0.0,0.0,1.0,671.0452358020842,349.5583272325868,283.8847173333334,2.966666666666667,89,0,0,30
10,30,0.0,0.0,1.0,533.2918762514656,167.97959432537425,237.45247266666667,3.6333333333333333,109,0,0,30
