difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.5333333333333333,0.0,0.4666666666666667,6223.153606507651,3749.312238648434,1652.734364,2.6,78,16,0,14
3,30,0.0,0.0,1.0,2418.177769360514,1897.7468412813698,650.748283,2.033333333333333,61,0,0,30
5,30,0.0,0.0,1.0,1949.975141157064,1471.5633855648591,559.8614010000001,2.033333333333333,61,0,0,30
10,30,0.0,0.0,1.0,1553.1252962008464,1132.1246154452153,413.38796500000007,2.066666666666667,62,0,0,30
