difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.0,0.0,1.0,307.98172330615415,280.10693083053314,221.16159233333337,0.2,6,0,0,30
3,30,0.0,0.0,1.0,371.71790285313887,232.75529941229652,208.92305853333332,2.7666666666666666,83,0,0,30
5,30,0.0,0.0,1.0,340.1509379258811,268.91383358592765,198.66728633333335,2.1,63,0,0,30
10,30,0.0,0.0,1.0,380.0217209288752,281.5696454230337,206.850101,2.1333333333333333,64,0,0,30
