difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.03333333333333333,0.0,0.9666666666666667,1668.8158579365213,1433.3869787604076,707.0991433333331,0.9,27,1,0,29
3,30,0.0,0.0,1.0,812.1551171466465,577.7933703212369,354.83561599999996,2.2,66,0,0,30
5,30,0.0,0.0,1.0,700.768522438639,462.11256564436474,313.227249,2.066666666666667,62,0,0,30
10,30,0.0,0.0,1.0,720.0645826484398,288.9073682795837,310.35077466666667,2.7666666666666666,83,0,0,30
