difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.03333333333333333,0.0,0.9666666666666667,2152.561851807937,1640.5060924199556,889.2058996666667,1.2,36,1,0,29
3,30,0.0,0.0,1.0,1045.1649414134104,701.0836219434242,431.5556056666667,3.7,111,0,0,30
5,30,0.0,0.0,1.0,765.4144132065428,429.85309005193466,337.93808033333335,1.9333333333333333,58,0,0,30
10,30,0.0,0.0,1.0,661.1429830520839,237.81331066568018,283.1115036666667,2.4,72,0,0,30
