difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.06666666666666667,0.0,0.9333333333333333,1954.2298317939392,1495.3530778079298,800.5995343333333,1.1,33,2,0,28
3,30,0.0,0.0,1.0,1088.0932903165683,657.3289795230507,440.2341143333333,3.566666666666667,107,0,0,30
5,30,0.0,0.0,1.0,982.6264697431628,654.3783439587443,399.8513736666667,2.3,69,0,0,30
10,30,0.0,0.0,1.0,854.7783453531908,516.8585628278782,349.6364963333333,3.2333333333333334,97,0,0,30
