difficulty,runs,win_rate,death_rate,timeout_rate,mean_fitness,std_fitness,mean_distance,mean_kills,total_kills,total_wins,total_deaths,total_timeouts
0,30,0.03333333333333333,0.0,0.9666666666666667,1888.5678911396412,1314.7446011375364,779.1875083333332,1.0333333333333334,31,1,0,29
3,30,0.0,0.0,1.0,944.7807321653638,627.7185251496029,385.79452333333336,2.433333333333333,73,0,0,30
5,30,0.0,0.0,1.0,949.2727326057932,738.7366293072124,391.7036140000001,1.9,57,0,0,30
10,30,0.0,0.0,1.0,665.9218349518236,182.51774002130685,279.6287183333334,2.933333333333333,88,0,0,30
